Amorphous Silicate
      3.50000
Ref: Li & Greenberg 1997, A&A, 323, 566; Li to Kolokolova (?) to Wyatt (Sep 20, 1999)
    1181
Wavelength (microns), Re(eps), Im(eps)
      8.40500      1.41628     0.167689
      8.35500      1.45987     0.139742
      8.30500      1.50457     0.114667
      8.25500      1.55025    0.0931639
      8.20500      1.59647    0.0758069
      8.15500      1.64251    0.0629009
      8.10500      1.68707    0.0542170
      8.05500      1.72887    0.0492888
      8.00500      1.76712    0.0473207
      7.95500      1.80197    0.0472266
      7.90500      1.83384    0.0478508
      7.85500      1.86302    0.0484859
      7.80500      1.88970    0.0488481
      7.75500      1.91420    0.0489032
      7.70500      1.93717    0.0480252
      7.65500      1.95923    0.0457484
      7.60500      1.98098    0.0416733
      7.55500      2.00290    0.0372849
      7.50500      2.02533    0.0338819
      7.45500      2.04809    0.0321748
      7.40500      2.07043    0.0314247
      7.35500      2.09147    0.0308163
      7.30500      2.11128    0.0301940
      7.25500      2.13024    0.0296920
      7.20500      2.14885    0.0294570
      7.15500      2.16683    0.0294710
      7.10500      2.18412    0.0297489
      7.05500      2.20061    0.0301330
      7.00500      2.21645    0.0303676
      6.95500      2.23175    0.0302323
      6.90500      2.24663    0.0299245
      6.85500      2.26126    0.0296543
      6.80500      2.27563    0.0294894
      6.75500      2.28971    0.0293756
      6.70500      2.30338    0.0292626
      6.65500      2.31673    0.0291832
      6.60500      2.32974    0.0291550
      6.55500      2.34246    0.0291563
      6.50500      2.35485    0.0291574
      6.45500      2.36695    0.0291500
      6.40500      2.37878    0.0291496
      6.35500      2.39034    0.0291704
      6.30500      2.40170    0.0292131
      6.25500      2.41278    0.0292762
      6.20500      2.42363    0.0293585
      6.15500      2.43420    0.0294566
      6.10500      2.44457    0.0295682
      6.05500      2.45468    0.0296902
      6.00500      2.46456    0.0298218
      5.95500      2.47424    0.0299628
      5.90500      2.48372    0.0301087
      5.85500      2.49296    0.0302497
      5.80500      2.50200    0.0303782
      5.75500      2.51083    0.0304899
      5.70500      2.51946    0.0305816
      5.65500      2.52791    0.0306517
      5.60500      2.53619    0.0306964
      5.55500      2.54428    0.0307087
      5.50500      2.55220    0.0306802
      5.45500      2.56000    0.0306014
      5.40500      2.56769    0.0304736
      5.35500      2.57526    0.0303158
      5.30500      2.58271    0.0301402
      5.25500      2.59005    0.0299458
      5.20500      2.59730    0.0297352
      5.15500      2.60446    0.0295166
      5.10500      2.61150    0.0292940
      5.05500      2.61849    0.0290714
      5.00500      2.62542    0.0288649
      4.95500      2.63227    0.0286902
      4.90500      2.63899    0.0285411
      4.85500      2.64562    0.0284113
      4.80500      2.65216    0.0283028
      4.75500      2.65862    0.0282181
      4.70500      2.66501    0.0281604
      4.65500      2.67129    0.0281299
      4.60500      2.67744    0.0281266
      4.55500      2.68353    0.0281516
      4.50500      2.68956    0.0282046
      4.45500      2.69547    0.0282839
      4.40500      2.70125    0.0283897
      4.35500      2.70697    0.0285224
      4.30500      2.71260    0.0286814
      4.25500      2.71810    0.0288653
      4.20500      2.72354    0.0290727
